"","date","hits","keyword","geo","time","gprop","category"
"3259",2023-02-26,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3260",2023-03-05,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3261",2023-03-12,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3262",2023-03-19,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3263",2023-03-26,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3264",2023-04-02,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3265",2023-04-09,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3266",2023-04-16,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3267",2023-04-23,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3268",2023-04-30,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3269",2023-05-07,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3270",2023-05-14,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3271",2023-05-21,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3272",2023-05-28,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3273",2023-06-04,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3274",2023-06-11,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3275",2023-06-18,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3276",2023-06-25,"0","remdesivir","US-ID","2019-01-01 2023-6-27","web",0
"3277",2019-01-06,"2","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3278",2019-01-13,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3279",2019-01-20,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3280",2019-01-27,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3281",2019-02-03,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3282",2019-02-10,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3283",2019-02-17,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3284",2019-02-24,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3285",2019-03-03,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3286",2019-03-10,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3287",2019-03-17,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3288",2019-03-24,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3289",2019-03-31,"1","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3290",2019-04-07,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3291",2019-04-14,"1","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3292",2019-04-21,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3293",2019-04-28,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3294",2019-05-05,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3295",2019-05-12,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3296",2019-05-19,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3297",2019-05-26,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3298",2019-06-02,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3299",2019-06-09,"1","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3300",2019-06-16,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3301",2019-06-23,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3302",2019-06-30,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3303",2019-07-07,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3304",2019-07-14,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3305",2019-07-21,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3306",2019-07-28,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3307",2019-08-04,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3308",2019-08-11,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3309",2019-08-18,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3310",2019-08-25,"1","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3311",2019-09-01,"1","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3312",2019-09-08,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3313",2019-09-15,"<1","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3314",2019-09-22,"1","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3315",2019-09-29,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3316",2019-10-06,"1","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3317",2019-10-13,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3318",2019-10-20,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3319",2019-10-27,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3320",2019-11-03,"1","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3321",2019-11-10,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3322",2019-11-17,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3323",2019-11-24,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3324",2019-12-01,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3325",2019-12-08,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3326",2019-12-15,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3327",2019-12-22,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3328",2019-12-29,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3329",2020-01-05,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3330",2020-01-12,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3331",2020-01-19,"1","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3332",2020-01-26,"1","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3333",2020-02-02,"3","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3334",2020-02-09,"0","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3335",2020-02-16,"<1","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3336",2020-02-23,"2","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3337",2020-03-01,"3","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3338",2020-03-08,"7","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3339",2020-03-15,"17","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3340",2020-03-22,"11","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3341",2020-03-29,"10","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3342",2020-04-05,"11","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3343",2020-04-12,"50","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3344",2020-04-19,"24","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3345",2020-04-26,"100","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3346",2020-05-03,"33","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3347",2020-05-10,"25","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
"3348",2020-05-17,"11","remdesivir","US-IL","2019-01-01 2023-6-27","web",0
